geoid,name,B05002001,"B05002001, Error",B05002002,"B05002002, Error",B05002003,"B05002003, Error",B05002004,"B05002004, Error",B05002005,"B05002005, Error",B05002006,"B05002006, Error",B05002007,"B05002007, Error",B05002008,"B05002008, Error",B05002009,"B05002009, Error",B05002010,"B05002010, Error",B05002011,"B05002011, Error",B05002012,"B05002012, Error",B05002013,"B05002013, Error",B05002014,"B05002014, Error",B05002015,"B05002015, Error",B05002016,"B05002016, Error",B05002017,"B05002017, Error",B05002018,"B05002018, Error",B05002019,"B05002019, Error",B05002020,"B05002020, Error",B05002021,"B05002021, Error",B05002022,"B05002022, Error",B05002023,"B05002023, Error",B05002024,"B05002024, Error",B05002025,"B05002025, Error",B05002026,"B05002026, Error",B05002027,"B05002027, Error"
16000US0670280,"Saratoga, CA",30886,43,18364,644,12135,656,5774,468,1840,280,1821,266,860,178,1253,222,455,185,0,26,17,24,438,186,12522,645,9562,571,654,187,8519,538,118,95,31,48,149,77,91,58,2960,603,759,337,1869,489,35,33,5,9,183,139,109,82
16000US0670322,"Saticoy, CA",1201,357,808,187,778,183,21,23,0,12,6,8,8,18,7,10,9,16,0,12,9,16,0,12,393,271,104,62,10,16,0,12,0,12,0,12,94,57,0,12,289,251,0,12,0,12,0,12,0,12,289,251,0,12
16000US0670336,"Sattley, CA",77,60,77,60,13,18,64,59,34,45,30,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0670364,"Sausalito, CA",7139,29,5923,213,2983,332,2782,320,1104,194,671,181,581,168,426,167,158,68,26,39,0,17,132,65,1216,208,715,182,347,138,264,106,43,36,14,18,30,33,17,28,501,149,324,117,94,80,2,5,34,33,12,22,35,34
16000US0670518,"Scotia, CA",602,232,574,222,470,196,95,48,12,19,17,23,15,19,51,39,9,15,0,12,0,12,9,15,28,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,42,0,12,0,12,0,12,0,12,28,42,0,12
16000US0670588,"Scotts Valley, CA",11900,46,10721,287,7604,397,2973,405,883,193,701,164,685,218,704,199,144,92,11,20,0,19,133,91,1179,285,780,221,358,187,340,120,20,31,14,23,48,57,0,19,399,183,126,84,222,159,0,19,0,19,29,52,22,25
16000US0670644,"Seacliff, CA",3201,343,2922,339,2024,270,877,185,243,76,258,95,196,92,180,77,21,22,0,12,0,12,21,22,279,97,152,78,35,32,32,30,0,12,0,12,77,56,8,13,127,61,33,29,14,16,0,12,0,12,10,15,70,53
16000US0670686,"Seal Beach, CA",24364,46,20550,410,12273,554,7975,517,1862,265,3117,305,1455,204,1541,262,302,135,14,17,58,44,230,128,3814,413,3025,355,628,157,1591,307,88,83,66,62,452,152,200,87,789,202,174,104,399,156,0,23,0,23,160,92,56,41
16000US0670712,"Sea Ranch, CA",1161,189,944,183,409,129,514,146,135,75,212,87,97,44,70,48,21,33,0,12,0,12,21,33,217,125,115,103,115,103,0,12,0,12,0,12,0,12,0,12,102,79,0,12,9,15,0,12,0,12,93,78,0,12
16000US0670728,"Searles Valley, CA",1646,240,1564,235,1115,189,429,93,63,38,87,32,148,52,131,51,20,23,0,12,0,12,20,23,82,64,47,46,20,21,0,12,0,12,0,12,27,37,0,12,35,44,0,12,31,44,0,12,0,12,4,6,0,12
16000US0670742,"Seaside, CA",34077,74,24454,669,16674,820,6535,592,964,198,1198,272,2918,442,1455,272,1245,291,46,43,257,115,942,269,9623,666,3817,454,305,95,1444,264,180,127,285,105,1589,330,14,22,5806,573,137,65,800,250,26,41,168,123,4629,515,46,41
16000US0670770,"Sebastopol, CA",7666,36,7044,189,4866,379,2020,347,434,157,798,226,401,151,387,162,158,93,10,15,0,17,148,91,622,188,241,85,106,51,58,52,0,17,0,17,52,40,25,22,381,159,55,43,101,101,0,17,0,17,172,156,53,52
16000US0670798,"Seeley, CA",1699,397,958,316,814,293,108,78,0,12,6,9,29,32,73,53,36,33,0,12,0,12,36,33,741,243,294,157,0,12,0,12,0,12,0,12,294,157,0,12,447,194,0,12,0,12,0,12,0,12,447,194,0,12
16000US0670882,"Selma, CA",24598,33,18511,919,16697,878,1594,288,8,12,191,85,865,273,530,166,220,152,12,18,0,23,208,148,6087,919,1696,360,31,43,445,207,0,23,0,23,1220,260,0,23,4391,818,20,19,58,49,0,23,0,23,4291,825,22,36
16000US0670966,"Sequoia Crest, CA",28,42,28,42,28,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0671000,"Sereno del Mar, CA",82,51,82,51,29,25,43,31,11,15,20,21,12,17,0,12,10,13,0,12,0,12,10,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0671078,"Seville, CA",691,264,515,209,499,206,16,13,0,12,0,12,13,12,3,5,0,12,0,12,0,12,0,12,176,79,27,20,0,12,0,12,0,12,0,12,27,20,0,12,149,76,0,12,0,12,0,12,0,12,149,76,0,12
16000US0671106,"Shafter, CA",18923,32,13084,489,11645,562,1169,265,87,82,340,160,601,170,141,71,270,127,24,37,0,19,246,124,5839,485,1051,310,7,12,28,53,0,19,0,19,1006,294,10,16,4788,500,0,19,11,18,0,19,0,19,4770,501,7,11
16000US0671134,"Shandon, CA",1141,348,834,272,728,249,106,73,3,5,11,15,19,22,73,65,0,12,0,12,0,12,0,12,307,133,176,85,0,12,0,12,0,12,0,12,176,85,0,12,131,86,9,15,0,12,0,12,0,12,122,84,0,12
16000US0671218,"Shasta, CA",1804,286,1732,277,1266,286,462,103,53,30,93,41,107,54,209,74,4,6,0,12,4,6,0,12,72,44,61,42,41,36,6,8,0,12,0,12,0,12,14,20,11,15,11,15,0,12,0,12,0,12,0,12,0,12
16000US0671225,"Shasta Lake, CA",10142,30,9900,100,7623,265,2242,243,209,98,545,139,652,173,836,151,35,27,6,11,0,19,29,25,242,96,149,71,47,29,22,26,0,19,0,19,70,63,10,12,93,64,5,7,7,12,0,19,0,19,81,61,0,19
16000US0671246,"Shaver Lake, CA",498,100,490,100,337,80,150,45,14,14,53,24,31,18,52,23,3,4,0,12,0,12,3,4,8,7,4,5,4,5,0,12,0,12,0,12,0,12,0,12,4,4,2,3,0,12,0,12,0,12,2,4,0,12
16000US0671362,"Shell Ridge, CA",1281,374,924,323,718,327,192,113,93,78,28,40,22,34,49,45,14,24,0,12,0,12,14,24,357,180,300,131,16,25,197,131,69,97,18,29,0,12,0,12,57,109,0,12,0,12,0,12,0,12,57,109,0,12
16000US0671372,"Shelter Cove, CA",501,251,501,251,317,147,184,153,25,28,29,26,72,104,58,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0671414,"Sheridan, CA",1250,559,1077,436,861,414,189,107,54,56,88,81,34,53,13,21,27,22,0,12,14,23,13,20,173,186,48,65,0,12,9,15,0,12,0,12,39,62,0,12,125,174,0,12,0,12,0,12,0,12,125,174,0,12
16000US0671554,"Shingle Springs, CA",3865,542,3577,494,2439,408,1138,368,129,83,347,157,278,156,384,200,0,12,0,12,0,12,0,12,288,177,109,84,0,12,34,57,0,12,0,12,63,79,12,19,179,151,0,12,47,50,0,12,0,12,114,141,18,27
16000US0671568,"Shingletown, CA",2272,353,2213,357,1530,292,648,156,61,42,231,91,133,65,223,97,35,45,0,12,0,12,35,45,59,49,51,46,0,12,35,45,0,12,8,13,0,12,8,13,8,13,0,12,0,12,0,12,0,12,0,12,8,13
16000US0671680,"Shoshone, CA",13,13,10,10,3,6,7,9,0,12,5,8,2,4,0,12,0,12,0,12,0,12,0,12,3,4,3,4,3,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0671774,"Sierra Brooks, CA",299,140,299,140,192,93,107,85,0,12,0,12,63,77,44,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0671778,"Sierra City, CA",152,69,152,69,139,67,13,18,0,12,13,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0671806,"Sierra Madre, CA",11006,44,9428,303,6423,410,2820,322,861,170,934,251,614,171,411,140,185,117,0,19,0,19,185,117,1578,305,1107,243,214,127,594,171,0,19,21,35,249,120,29,26,471,177,75,56,256,140,13,20,0,19,59,64,68,39
16000US0671834,"Sierra Village, CA",330,236,330,236,193,151,95,134,0,12,48,67,47,67,0,12,42,63,0,12,0,12,42,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0671848,"Sierraville, CA",103,59,103,59,47,26,56,47,14,22,7,12,9,14,26,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0671876,"Signal Hill, CA",11538,35,8641,420,6573,439,1750,331,432,136,601,174,439,202,278,133,318,201,6,11,63,78,249,184,2897,421,1873,397,169,119,1262,373,11,17,0,19,410,154,21,23,1024,266,8,15,460,162,0,19,0,19,547,199,9,14
16000US0671927,"Silverado Resort, CA",937,252,848,223,335,128,484,142,122,51,154,95,123,66,85,47,29,34,0,12,0,12,29,34,89,62,89,62,32,30,30,33,13,20,14,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0671932,"Silver City, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0671964,"Silver Lakes, CA",5966,850,5546,825,3640,730,1780,428,391,194,612,250,291,150,486,279,126,113,0,17,0,17,126,113,420,211,343,195,125,125,128,128,16,26,0,17,74,73,0,17,77,86,16,25,42,77,0,17,0,17,19,33,0,17
16000US0672016,"Simi Valley, CA",126199,64,103200,996,79086,1249,23225,1125,6949,567,7960,567,4212,432,4104,513,889,224,44,42,26,27,819,212,22999,988,14931,649,1676,299,7121,534,270,151,52,50,5491,452,321,126,8068,718,739,236,2707,448,52,55,113,60,4255,458,202,113
16000US0672086,"Sisquoc, CA",148,61,128,58,114,58,14,10,0,12,2,3,2,4,10,8,0,12,0,12,0,12,0,12,20,14,16,11,0,12,0,12,0,12,0,12,16,11,0,12,4,4,0,12,0,12,0,12,0,12,4,4,0,12
16000US0672156,"Sky Valley, CA",2430,452,1816,363,1144,317,619,168,72,44,167,66,104,54,276,110,53,37,0,12,0,12,53,37,614,190,266,122,23,30,48,43,9,10,0,12,176,105,10,14,348,169,0,12,0,12,0,12,0,12,286,167,62,35
16000US0672184,"Sleepy Hollow, CA",2200,333,1905,350,1027,241,859,231,327,119,144,70,162,117,226,134,19,32,0,12,0,12,19,32,295,209,111,98,43,68,18,22,0,12,0,12,50,64,0,12,184,165,140,111,5,9,0,12,0,12,39,65,0,12
16000US0672282,"Smartsville, CA",163,108,163,108,155,101,8,13,0,12,0,12,4,7,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0672338,"Smith Corner, CA",664,432,386,262,386,262,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,278,198,0,12,0,12,0,12,0,12,0,12,0,12,0,12,278,198,0,12,0,12,0,12,0,12,278,198,0,12
16000US0672380,"Smith River, CA",632,291,621,291,542,265,79,79,0,12,0,12,15,17,64,74,0,12,0,12,0,12,0,12,11,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,13,7,12,0,12,0,12,0,12,4,7,0,12
16000US0672408,"Snelling, CA",101,82,101,82,93,80,8,11,0,12,6,11,0,12,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0672478,"Soda Bay, CA",941,311,851,259,577,219,260,129,0,12,163,95,58,61,39,37,14,23,0,12,0,12,14,23,90,107,43,54,0,12,9,17,0,12,0,12,34,52,0,12,47,57,14,22,0,12,0,12,0,12,33,52,0,12
16000US0672492,"Soda Springs, CA",21,34,21,34,21,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0672506,"Solana Beach, CA",13370,29,11510,355,6193,390,5185,457,1603,350,1756,310,1063,237,763,225,132,85,0,19,0,19,132,85,1860,353,1049,235,181,63,527,180,67,44,49,78,181,99,44,34,811,298,199,102,146,99,0,19,24,32,379,278,63,66
16000US0672520,"Soledad, CA",25597,33,17806,792,15517,794,2080,292,213,84,424,124,851,155,592,225,209,90,23,22,13,16,173,84,7791,789,1253,326,37,33,169,82,0,23,13,17,1027,291,7,11,6538,806,22,18,390,244,0,23,3,6,6097,788,26,25
16000US0672576,"Solvang, CA",5734,22,4676,326,3184,384,1447,232,336,103,399,139,389,121,323,147,45,46,0,17,0,17,45,46,1058,325,371,204,78,77,58,87,0,17,10,18,198,211,27,31,687,311,164,118,53,81,0,17,2,4,452,295,16,24
16000US0672646,"Sonoma, CA",11074,23,9828,269,6579,449,3148,404,901,227,1004,193,517,137,726,210,101,66,9,14,23,38,69,53,1246,268,676,176,177,84,226,103,0,19,0,19,246,123,27,33,570,230,77,57,121,86,0,19,26,30,308,197,38,46
16000US0672674,"Sonora, CA",4822,24,4359,206,3416,228,884,195,186,109,304,112,194,85,200,69,59,32,6,12,8,14,45,26,463,201,256,114,18,20,134,73,0,12,0,12,104,81,0,12,207,143,13,21,73,63,13,20,0,12,80,120,28,43
16000US0672688,"Soquel, CA",10862,731,9862,664,7525,595,2137,300,571,172,661,150,474,152,431,123,200,122,19,19,0,19,181,120,1000,219,579,135,131,90,181,101,20,22,8,11,224,93,15,18,421,144,140,69,50,50,0,19,10,16,221,109,0,19
16000US0672772,"Soulsbyville, CA",2286,527,2093,525,1840,505,253,154,60,64,74,67,0,12,119,96,0,12,0,12,0,12,0,12,193,156,168,150,15,23,26,57,0,12,0,12,127,145,0,12,25,40,0,12,0,12,0,12,0,12,25,40,0,12
16000US0672954,"South Dos Palos, CA",1682,654,1103,436,1014,410,89,82,0,12,0,12,61,72,28,45,0,12,0,12,0,12,0,12,579,265,218,118,0,12,0,12,0,12,0,12,218,118,0,12,361,237,0,12,0,12,0,12,0,12,361,237,0,12
16000US0672996,"South El Monte, CA",20727,74,12023,532,11177,496,610,137,116,61,102,58,226,81,166,80,236,104,44,57,0,23,192,82,8704,537,3522,357,27,22,1424,216,0,23,0,23,2067,302,4,8,5182,504,1,2,521,161,0,23,0,23,4660,532,0,23
16000US0673080,"South Gate, CA",95103,88,53958,1224,50979,1231,2242,278,463,152,510,135,854,195,415,131,737,192,129,88,45,61,563,163,41145,1229,17817,907,151,68,271,115,64,67,52,44,17266,872,13,20,23328,1296,38,32,249,150,42,46,0,29,22999,1288,0,29
16000US0673108,"South Lake Tahoe, CA",21814,57,17804,570,11583,637,5918,602,1237,233,1664,268,895,277,2122,372,303,155,30,45,0,23,273,152,4010,566,1790,347,164,71,645,222,0,23,24,39,835,280,122,129,2220,429,207,113,312,195,9,18,0,23,1618,328,74,106
16000US0673167,"South Monrovia Island, CA",7192,764,4882,563,4403,592,451,158,79,57,36,36,292,133,44,41,28,31,18,27,0,17,10,14,2310,420,1088,223,10,16,250,96,0,17,0,17,828,213,0,17,1222,338,0,17,199,201,0,17,0,17,1023,299,0,17
16000US0673178,"South Oroville, CA",3181,529,2838,516,2310,496,473,148,37,63,88,59,138,64,210,90,55,37,0,12,0,12,55,37,343,165,266,162,0,12,196,146,0,12,0,12,63,60,7,12,77,49,13,21,28,34,0,12,0,12,13,20,23,26
16000US0673220,"South Pasadena, CA",25824,35,19050,622,12855,686,5763,583,1742,349,1501,221,1136,239,1384,490,432,178,50,47,28,33,354,163,6774,623,4206,330,294,113,2862,274,68,54,0,23,937,191,45,40,2568,466,249,115,1851,422,0,23,61,67,344,157,63,52
16000US0673262,"South San Francisco, CA",67294,45,40421,923,34646,979,4439,496,801,220,1410,249,1147,271,1081,286,1336,334,189,111,0,29,1147,342,26873,924,18898,1018,747,222,12343,835,242,146,800,288,4690,616,76,62,7975,921,291,130,3539,631,30,32,216,133,3841,736,58,50
16000US0673276,"South San Gabriel, CA",8643,881,4363,592,3868,568,396,118,64,45,53,36,82,57,197,79,99,66,34,45,0,17,65,46,4280,617,2874,436,0,17,2356,426,0,17,0,17,518,162,0,17,1406,373,0,17,835,244,0,17,26,40,545,265,0,17
16000US0673290,"South San Jose Hills, CA",20593,1034,11768,710,11106,691,530,128,114,78,161,72,156,65,99,54,132,77,7,10,0,23,125,76,8825,689,4261,457,14,14,1178,257,0,23,0,23,3050,376,19,23,4564,629,4,4,671,196,5,8,0,23,3884,624,0,23
16000US0673388,"South Taft, CA",1526,329,1445,327,1186,284,259,124,30,34,122,78,71,63,36,40,0,12,0,12,0,12,0,12,81,67,62,53,0,12,0,12,0,12,0,12,62,53,0,12,19,26,0,12,0,12,0,12,0,12,19,26,0,12
16000US0673430,"South Whittier, CA",60096,1709,44258,1350,39974,1332,3727,379,888,234,1001,195,909,196,929,185,557,151,92,69,21,32,444,136,15838,1242,8642,732,172,86,1725,435,74,47,0,29,6639,615,32,44,7196,871,67,57,506,190,60,79,0,29,6547,841,16,18
16000US0673554,"Spaulding, CA",110,53,110,53,83,39,27,24,0,12,27,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0673612,"Spreckels, CA",385,266,385,266,317,223,68,60,27,44,9,13,32,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0673654,"Spring Garden, CA",13,20,13,20,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0673690,"Spring Valley, CA",1081,291,1026,302,613,201,402,195,50,46,114,80,115,68,123,103,11,18,0,12,0,12,11,18,55,39,16,19,9,13,7,13,0,12,0,12,0,12,0,12,39,30,0,12,0,12,0,12,0,12,0,12,39,30
16000US0673696,"Spring Valley, CA",31591,1251,25924,1249,19109,1116,5978,495,943,188,2013,313,1614,258,1408,276,837,270,54,51,216,190,567,170,5667,658,3671,475,215,92,1660,301,6,11,96,154,1656,322,38,31,1996,388,93,50,355,169,14,24,53,76,1471,301,10,15
16000US0673700,"Spring Valley Lake, CA",7744,796,7129,870,5697,868,1314,339,172,108,634,227,335,178,173,135,118,97,0,17,31,49,87,85,615,366,356,236,0,17,266,226,0,17,0,17,59,88,31,50,259,280,31,51,160,264,0,17,0,17,68,101,0,17
16000US0673710,"Springville, CA",872,347,872,347,525,234,333,181,43,48,100,79,45,38,145,151,14,21,0,12,0,12,14,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0673794,"Squaw Valley, CA",3449,505,3128,494,2301,472,777,425,141,117,122,74,99,64,415,380,50,42,0,12,0,12,50,42,321,163,114,75,37,41,19,29,0,12,0,12,39,49,19,30,207,140,78,111,22,34,0,12,0,12,89,69,18,27
16000US0673815,"Squirrel Mountain Valley, CA",1159,387,1129,392,913,371,216,121,44,52,71,55,82,48,19,77,0,12,0,12,0,12,0,12,30,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,54,0,12,0,12,0,12,0,12,30,54,0,12
16000US0673868,"Stallion Springs, CA",3625,826,3539,818,2294,701,1230,301,132,84,430,130,312,270,356,150,15,24,0,12,0,12,15,24,86,84,29,48,0,12,0,12,0,12,0,12,29,48,0,12,57,65,0,12,29,50,0,12,0,12,28,44,0,12
16000US0673906,"Stanford, CA",15668,903,11353,725,4792,466,6106,479,1850,269,1302,213,1855,313,1099,175,455,134,85,58,10,15,360,120,4315,651,987,235,224,106,513,153,33,37,4,6,213,109,0,19,3328,606,462,174,2102,406,95,63,40,39,513,254,116,90
16000US0673962,"Stanton, CA",38509,60,21631,797,18302,732,2888,365,487,126,927,181,865,197,609,159,441,140,30,33,56,44,355,137,16878,807,8577,763,111,64,6150,641,42,31,2,6,2195,417,77,42,8301,718,116,74,1991,379,10,16,105,136,6072,682,7,13
16000US0674130,"Stevenson Ranch, CA",19364,679,14627,717,10632,733,3786,545,1108,316,1181,315,1025,273,472,161,209,117,16,27,0,19,193,114,4737,517,3386,465,177,84,2425,441,108,77,0,19,676,216,0,19,1351,308,99,82,883,271,0,19,0,19,285,147,84,76
16000US0674144,"Stevinson, CA",331,125,205,75,205,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,126,61,92,61,92,61,0,12,0,12,0,12,0,12,0,12,34,26,0,12,0,12,0,12,0,12,34,26,0,12
16000US0674172,"Stinson Beach, CA",556,199,524,201,234,129,290,125,85,54,162,98,35,31,8,11,0,12,0,12,0,12,0,12,32,33,24,27,0,12,16,24,0,12,8,11,0,12,0,12,8,11,0,12,0,12,0,12,8,11,0,12,0,12
16000US0674186,"Stirling City, CA",307,236,262,185,226,192,36,35,0,12,27,32,9,15,0,12,0,12,0,12,0,12,0,12,45,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,71,0,12,0,12,0,12,0,12,45,71,0,12
16000US0675000,"Stockton, CA",306283,98,227090,2291,192941,2445,30140,1173,3169,344,7700,702,12490,754,6781,582,4009,560,152,108,402,240,3455,500,79193,2275,39488,1339,895,194,25287,1007,416,154,951,293,11735,854,204,124,39705,1970,434,142,12485,1194,242,144,611,287,25873,1595,60,39
16000US0675154,"Stonyford, CA",136,61,135,61,102,43,33,36,0,12,8,7,0,12,25,37,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12,0,12,1,2,0,12
16000US0675168,"Storrie, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0675252,"Stratford, CA",878,377,572,308,520,299,43,45,10,14,0,12,33,37,0,12,9,15,0,12,0,12,9,15,306,177,88,72,0,12,0,12,0,12,0,12,88,72,0,12,218,146,0,12,0,12,0,12,0,12,218,146,0,12
16000US0675280,"Strathmore, CA",2915,1043,2210,1030,2005,1021,205,158,0,12,43,47,79,68,83,135,0,12,0,12,0,12,0,12,705,341,51,50,0,12,0,12,0,12,0,12,51,50,0,12,654,310,0,12,0,12,0,12,0,12,654,310,0,12
16000US0675315,"Strawberry, CA",5759,394,4687,412,2670,301,1963,282,741,175,671,172,365,142,186,80,54,41,0,17,0,17,54,41,1072,248,692,195,272,132,277,106,28,33,0,17,115,64,0,17,380,136,158,84,147,84,21,32,8,14,46,31,0,17
16000US0675322,"Strawberry, CA",5,4,4,3,3,2,1,2,0,12,0,12,1,2,0,12,0,12,0,12,0,12,0,12,1,2,1,2,0,12,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0675588,"Sugarloaf Mountain Park, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0675592,"Sugarloaf Saw Mill, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0675596,"Sugarloaf Village, CA",10,11,10,11,2,5,8,11,0,12,8,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0675630,"Suisun City, CA",29379,63,22498,634,16674,609,5209,570,751,194,1138,249,2436,401,884,203,615,184,82,86,42,39,491,175,6881,631,4528,522,95,72,3248,498,129,89,35,62,1012,227,9,14,2353,505,70,51,1155,475,115,96,54,75,940,208,19,22
16000US0675672,"Sultana, CA",1030,332,737,261,643,241,81,43,14,22,0,12,37,19,30,31,13,20,0,12,0,12,13,20,293,116,52,36,0,12,5,7,0,12,0,12,47,35,0,12,241,102,0,12,0,12,0,12,0,12,241,102,0,12
16000US0675714,"Summerland, CA",923,233,710,237,364,145,346,158,106,66,110,78,25,25,105,104,0,12,0,12,0,12,0,12,213,119,213,119,130,97,10,16,0,12,0,12,37,61,36,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0675994,"Sunnyside, CA",4451,785,3785,687,3122,648,606,200,77,51,176,72,205,113,148,109,57,64,0,12,0,12,57,64,666,281,357,166,11,17,233,158,0,12,4,5,109,72,0,12,309,203,8,13,78,67,0,12,0,12,223,184,0,12
16000US0676015,"Sunnyside-Tahoe City, CA",1222,303,1149,287,615,203,505,142,219,89,101,59,116,69,69,58,29,30,0,12,0,12,29,30,73,58,19,16,6,9,0,12,0,12,0,12,13,13,0,12,54,51,0,12,16,26,0,12,0,12,38,44,0,12
16000US0676040,"Sunny Slopes, CA",80,42,80,42,55,34,25,26,0,12,15,21,0,12,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0677000,"Sunnyvale, CA",152323,58,78911,1805,53294,1647,23553,1014,5585,508,7413,482,5601,501,4954,558,2064,370,212,134,136,99,1716,342,73412,1797,28187,1275,3161,469,20770,1062,390,135,105,62,3438,410,323,94,45225,1601,2965,535,33005,1281,342,171,395,170,7741,961,777,215
16000US0677042,"Sunol, CA",962,220,853,195,619,178,229,73,46,32,91,42,35,20,57,29,5,7,0,12,0,12,5,7,109,64,70,40,8,7,38,31,0,12,0,12,21,26,3,5,39,34,3,5,6,8,0,12,0,12,27,34,3,5
16000US0677308,"Sun Village, CA",13516,1186,9927,1057,8463,1016,1244,304,255,128,313,130,472,177,204,118,220,159,0,19,0,19,220,159,3589,697,1643,395,102,91,151,111,0,19,0,19,1390,372,0,19,1946,562,0,19,135,129,0,19,0,19,1811,530,0,19
16000US0677364,"Susanville, CA",15216,30,14338,130,11796,247,2310,244,232,76,546,126,562,126,970,142,232,76,20,21,78,52,134,48,878,126,231,79,22,24,81,44,0,19,15,20,113,56,0,19,647,114,11,22,119,48,0,19,71,64,432,91,14,15
16000US0677378,"Sutter, CA",2994,344,2875,344,2302,347,553,134,38,41,103,63,171,71,241,82,20,22,0,12,0,12,20,22,119,93,44,38,8,13,7,12,0,12,0,12,29,37,0,12,75,81,0,12,0,12,0,12,0,12,75,81,0,12
16000US0677392,"Sutter Creek, CA",2538,25,2433,66,1908,160,519,134,101,48,266,94,68,41,84,57,6,9,0,12,0,12,6,9,105,59,58,35,25,20,15,21,0,12,0,12,11,19,7,10,47,42,5,7,11,22,0,12,0,12,31,34,0,12
